locality,date,value,year,month,variable
Ohu,1993-07-01,29.410000000000004,1993,7,tmax
Utai,1993-07-01,29.62,1993,7,tmax
Wamangu,1993-07-01,28.410000000000004,1993,7,tmax
Wanang,1993-07-01,28.790000000000003,1993,7,tmax
Yapsiei,1993-07-01,28.51,1993,7,tmax
Elem,1993-08-01,29.250000000000004,1993,8,tmax
Morox,1993-08-01,29.750000000000004,1993,8,tmax
Niksek,1993-08-01,30.040000000000003,1993,8,tmax
Ohu,1993-08-01,29.400000000000002,1993,8,tmax
Utai,1993-08-01,30.69,1993,8,tmax
Wamangu,1993-08-01,30.500000000000004,1993,8,tmax
Wanang,1993-08-01,30.67,1993,8,tmax
Yapsiei,1993-08-01,30.880000000000003,1993,8,tmax
Elem,1993-09-01,31.570000000000004,1993,9,tmax
Morox,1993-09-01,30.580000000000002,1993,9,tmax
Niksek,1993-09-01,30.960000000000004,1993,9,tmax
Ohu,1993-09-01,30.930000000000003,1993,9,tmax
Utai,1993-09-01,31.520000000000003,1993,9,tmax
Wamangu,1993-09-01,31.460000000000004,1993,9,tmax
Wanang,1993-09-01,31.700000000000003,1993,9,tmax
Yapsiei,1993-09-01,31.250000000000004,1993,9,tmax
Elem,1993-10-01,29.710000000000004,1993,10,tmax
Morox,1993-10-01,29.470000000000002,1993,10,tmax
Niksek,1993-10-01,29.540000000000003,1993,10,tmax
Ohu,1993-10-01,29.410000000000004,1993,10,tmax
Utai,1993-10-01,29.380000000000003,1993,10,tmax
Wamangu,1993-10-01,28.640000000000004,1993,10,tmax
Wanang,1993-10-01,28.930000000000003,1993,10,tmax
Yapsiei,1993-10-01,28.660000000000004,1993,10,tmax
Elem,1993-11-01,29.790000000000003,1993,11,tmax
Morox,1993-11-01,30.03,1993,11,tmax
Niksek,1993-11-01,30.51,1993,11,tmax
Ohu,1993-11-01,29.640000000000004,1993,11,tmax
Utai,1993-11-01,30.200000000000003,1993,11,tmax
Wamangu,1993-11-01,29.78,1993,11,tmax
Wanang,1993-11-01,30.26,1993,11,tmax
Yapsiei,1993-11-01,29.840000000000003,1993,11,tmax
Elem,1993-12-01,29.76,1993,12,tmax
Morox,1993-12-01,28.37,1993,12,tmax
Niksek,1993-12-01,28.500000000000004,1993,12,tmax
Ohu,1993-12-01,28.470000000000002,1993,12,tmax
Utai,1993-12-01,29.480000000000004,1993,12,tmax
Wamangu,1993-12-01,30.430000000000003,1993,12,tmax
Wanang,1993-12-01,30.930000000000003,1993,12,tmax
Yapsiei,1993-12-01,30.150000000000002,1993,12,tmax
Elem,1994-01-01,31.360000000000003,1994,1,tmax
Morox,1994-01-01,30.380000000000003,1994,1,tmax
Niksek,1994-01-01,30.94,1994,1,tmax
Ohu,1994-01-01,30.500000000000004,1994,1,tmax
Utai,1994-01-01,30.390000000000004,1994,1,tmax
Wamangu,1994-01-01,29.890000000000004,1994,1,tmax
Wanang,1994-01-01,29.640000000000004,1994,1,tmax
Yapsiei,1994-01-01,30.490000000000002,1994,1,tmax
Elem,1994-02-01,30.470000000000002,1994,2,tmax
Morox,1994-02-01,30.980000000000004,1994,2,tmax
Niksek,1994-02-01,30.700000000000003,1994,2,tmax
Ohu,1994-02-01,30.490000000000002,1994,2,tmax
Utai,1994-02-01,32.160000000000004,1994,2,tmax
Wamangu,1994-02-01,31.300000000000004,1994,2,tmax
Wanang,1994-02-01,31.970000000000002,1994,2,tmax
Yapsiei,1994-02-01,31.650000000000002,1994,2,tmax
Elem,1994-03-01,32.080000000000005,1994,3,tmax
Morox,1994-03-01,31.44,1994,3,tmax
Niksek,1994-03-01,31.35,1994,3,tmax
Ohu,1994-03-01,31.830000000000002,1994,3,tmax
Utai,1994-03-01,31.610000000000003,1994,3,tmax
Wamangu,1994-03-01,32.39,1994,3,tmax
Wanang,1994-03-01,31.450000000000003,1994,3,tmax
Yapsiei,1994-03-01,31.710000000000004,1994,3,tmax
Elem,1994-04-01,32.11,1994,4,tmax
Morox,1994-04-01,30.720000000000002,1994,4,tmax
Niksek,1994-04-01,31.53,1994,4,tmax
Ohu,1994-04-01,30.970000000000002,1994,4,tmax
Utai,1994-04-01,30.680000000000003,1994,4,tmax
Wamangu,1994-04-01,29.730000000000004,1994,4,tmax
Wanang,1994-04-01,29.28,1994,4,tmax
Yapsiei,1994-04-01,30.17,1994,4,tmax
Elem,1994-05-01,30.070000000000004,1994,5,tmax
Morox,1994-05-01,30.840000000000003,1994,5,tmax
Niksek,1994-05-01,31.140000000000004,1994,5,tmax
Ohu,1994-05-01,30.630000000000003,1994,5,tmax
Utai,1994-05-01,30.360000000000003,1994,5,tmax
Wamangu,1994-05-01,29.710000000000004,1994,5,tmax
Wanang,1994-05-01,30.03,1994,5,tmax
Yapsiei,1994-05-01,29.67,1994,5,tmax
Elem,1994-06-01,29.230000000000004,1994,6,tmax
Morox,1994-06-01,28.78,1994,6,tmax
Niksek,1994-06-01,28.470000000000002,1994,6,tmax
Ohu,1994-06-01,28.660000000000004,1994,6,tmax
Utai,1994-06-01,29.01,1994,6,tmax
Wamangu,1994-06-01,29.6,1994,6,tmax
Wanang,1994-06-01,29.460000000000004,1994,6,tmax
Yapsiei,1994-06-01,29.450000000000003,1994,6,tmax
Elem,1994-07-01,29.910000000000004,1994,7,tmax
Morox,1994-07-01,29.12,1994,7,tmax
Niksek,1994-07-01,29.800000000000004,1994,7,tmax
Ohu,1994-07-01,29.540000000000003,1994,7,tmax
Utai,1994-07-01,29.520000000000003,1994,7,tmax
Wamangu,1994-07-01,28.490000000000002,1994,7,tmax
Wanang,1994-07-01,28.160000000000004,1994,7,tmax
Yapsiei,1994-07-01,28.51,1994,7,tmax
Elem,1994-08-01,28.62,1994,8,tmax
Morox,1994-08-01,29.450000000000003,1994,8,tmax
Niksek,1994-08-01,29.340000000000003,1994,8,tmax
Ohu,1994-08-01,29.03,1994,8,tmax
Utai,1994-08-01,31.390000000000004,1994,8,tmax
Wamangu,1994-08-01,30.500000000000004,1994,8,tmax
Wanang,1994-08-01,31.17,1994,8,tmax
Yapsiei,1994-08-01,30.980000000000004,1994,8,tmax
Elem,1994-09-01,31.37,1994,9,tmax
Morox,1994-09-01,30.560000000000002,1994,9,tmax
Niksek,1994-09-01,30.340000000000003,1994,9,tmax
Ohu,1994-09-01,30.860000000000003,1994,9,tmax
Utai,1994-09-01,30.830000000000002,1994,9,tmax
Wamangu,1994-09-01,31.160000000000004,1994,9,tmax
Wanang,1994-09-01,30.700000000000003,1994,9,tmax
Yapsiei,1994-09-01,30.770000000000003,1994,9,tmax
Elem,1994-10-01,30.500000000000004,1994,10,tmax
Morox,1994-10-01,29.570000000000004,1994,10,tmax
Niksek,1994-10-01,29.94,1994,10,tmax
Ohu,1994-10-01,29.520000000000003,1994,10,tmax
Utai,1994-10-01,29.180000000000003,1994,10,tmax
Wamangu,1994-10-01,28.460000000000004,1994,10,tmax
Wanang,1994-10-01,28.230000000000004,1994,10,tmax
Yapsiei,1994-10-01,28.750000000000004,1994,10,tmax
Elem,1994-11-01,29.000000000000004,1994,11,tmax
Morox,1994-11-01,29.630000000000003,1994,11,tmax
Niksek,1994-11-01,29.540000000000003,1994,11,tmax
Ohu,1994-11-01,29.26,1994,11,tmax
Utai,1994-11-01,31.000000000000004,1994,11,tmax
Wamangu,1994-11-01,29.910000000000004,1994,11,tmax
Wanang,1994-11-01,30.480000000000004,1994,11,tmax
Yapsiei,1994-11-01,30.070000000000004,1994,11,tmax
Elem,1994-12-01,29.660000000000004,1994,12,tmax
Morox,1994-12-01,28.42,1994,12,tmax
Niksek,1994-12-01,27.860000000000003,1994,12,tmax
Ohu,1994-12-01,28.460000000000004,1994,12,tmax
Utai,1994-12-01,28.750000000000004,1994,12,tmax
Wamangu,1994-12-01,30.090000000000003,1994,12,tmax
Wanang,1994-12-01,30.360000000000003,1994,12,tmax
Yapsiei,1994-12-01,29.950000000000003,1994,12,tmax
Elem,1995-01-01,31.110000000000003,1995,1,tmax
Morox,1995-01-01,30.360000000000003,1995,1,tmax
Niksek,1995-01-01,30.240000000000002,1995,1,tmax
Ohu,1995-01-01,30.19,1995,1,tmax
Utai,1995-01-01,29.820000000000004,1995,1,tmax
Wamangu,1995-01-01,29.990000000000002,1995,1,tmax
Wanang,1995-01-01,29.840000000000003,1995,1,tmax
Yapsiei,1995-01-01,31.730000000000004,1995,1,tmax
Elem,1995-02-01,30.700000000000003,1995,2,tmax
Morox,1995-02-01,30.44,1995,2,tmax
Niksek,1995-02-01,31.080000000000002,1995,2,tmax
Ohu,1995-02-01,30.160000000000004,1995,2,tmax
Utai,1995-02-01,31.900000000000002,1995,2,tmax
Wamangu,1995-02-01,31.200000000000003,1995,2,tmax
Wanang,1995-02-01,31.17,1995,2,tmax
Yapsiei,1995-02-01,31.250000000000004,1995,2,tmax
Elem,1995-03-01,31.480000000000004,1995,3,tmax
Morox,1995-03-01,31.590000000000003,1995,3,tmax
Niksek,1995-03-01,31.520000000000003,1995,3,tmax
Ohu,1995-03-01,33.21,1995,3,tmax
Utai,1995-03-01,31.790000000000003,1995,3,tmax
Wamangu,1995-03-01,31.820000000000004,1995,3,tmax
Wanang,1995-03-01,31.750000000000004,1995,3,tmax
Yapsiei,1995-03-01,31.380000000000003,1995,3,tmax
Elem,1995-04-01,31.67,1995,4,tmax
Morox,1995-04-01,31.42,1995,4,tmax
Niksek,1995-04-01,31.220000000000002,1995,4,tmax
Ohu,1995-04-01,31.270000000000003,1995,4,tmax
Utai,1995-04-01,30.330000000000002,1995,4,tmax
Wamangu,1995-04-01,29.970000000000002,1995,4,tmax
Wanang,1995-04-01,29.400000000000002,1995,4,tmax
Yapsiei,1995-04-01,31.35,1995,4,tmax
Elem,1995-05-01,30.320000000000004,1995,5,tmax
Morox,1995-05-01,30.42,1995,5,tmax
Niksek,1995-05-01,32,1995,5,tmax
Ohu,1995-05-01,30.580000000000002,1995,5,tmax
Utai,1995-05-01,29.960000000000004,1995,5,tmax
Wamangu,1995-05-01,29.610000000000003,1995,5,tmax
Wanang,1995-05-01,29.320000000000004,1995,5,tmax
Yapsiei,1995-05-01,29.270000000000003,1995,5,tmax
Elem,1995-06-01,28.630000000000003,1995,6,tmax
Morox,1995-06-01,28.980000000000004,1995,6,tmax
Niksek,1995-06-01,28.480000000000004,1995,6,tmax
Ohu,1995-06-01,29.980000000000004,1995,6,tmax
Utai,1995-06-01,29.300000000000004,1995,6,tmax
Wamangu,1995-06-01,29.1,1995,6,tmax
Wanang,1995-06-01,29.76,1995,6,tmax
Yapsiei,1995-06-01,29.150000000000002,1995,6,tmax
Elem,1995-07-01,29.450000000000003,1995,7,tmax
Morox,1995-07-01,29.820000000000004,1995,7,tmax
Niksek,1995-07-01,29.400000000000002,1995,7,tmax
Ohu,1995-07-01,29.840000000000003,1995,7,tmax
Utai,1995-07-01,29.250000000000004,1995,7,tmax
Wamangu,1995-07-01,28.710000000000004,1995,7,tmax
Wanang,1995-07-01,28.390000000000004,1995,7,tmax
Yapsiei,1995-07-01,29.820000000000004,1995,7,tmax
Elem,1995-08-01,28.750000000000004,1995,8,tmax
Morox,1995-08-01,28.87,1995,8,tmax
Niksek,1995-08-01,30.140000000000004,1995,8,tmax
Ohu,1995-08-01,29.03,1995,8,tmax
Utai,1995-08-01,31.090000000000003,1995,8,tmax
Wamangu,1995-08-01,30.400000000000002,1995,8,tmax
Wanang,1995-08-01,30.37,1995,8,tmax
Yapsiei,1995-08-01,30.580000000000002,1995,8,tmax
Elem,1995-09-01,30.770000000000003,1995,9,tmax
Morox,1995-09-01,30.680000000000003,1995,9,tmax
Niksek,1995-09-01,30.460000000000004,1995,9,tmax
Ohu,1995-09-01,32.27,1995,9,tmax
Utai,1995-09-01,31.020000000000003,1995,9,tmax
Wamangu,1995-09-01,30.660000000000004,1995,9,tmax
Wanang,1995-09-01,31.000000000000004,1995,9,tmax
Yapsiei,1995-09-01,30.470000000000002,1995,9,tmax
Elem,1995-10-01,30.12,1995,10,tmax
Morox,1995-10-01,29.540000000000003,1995,10,tmax
Niksek,1995-10-01,29.26,1995,10,tmax
Ohu,1995-10-01,29.19,1995,10,tmax
Utai,1995-10-01,28.6,1995,10,tmax
Wamangu,1995-10-01,28.660000000000004,1995,10,tmax
Wanang,1995-10-01,28.340000000000003,1995,10,tmax
Yapsiei,1995-10-01,30.110000000000003,1995,10,tmax
Elem,1995-11-01,29.310000000000002,1995,11,tmax
Morox,1995-11-01,29.140000000000004,1995,11,tmax
Niksek,1995-11-01,29.92,1995,11,tmax
Ohu,1995-11-01,28.950000000000003,1995,11,tmax
Utai,1995-11-01,30.53,1995,11,tmax
Wamangu,1995-11-01,30.610000000000003,1995,11,tmax
Wanang,1995-11-01,30.220000000000002,1995,11,tmax
Yapsiei,1995-11-01,30.42,1995,11,tmax
Elem,1995-12-01,29.490000000000002,1995,12,tmax
Morox,1995-12-01,28.62,1995,12,tmax
Niksek,1995-12-01,28.020000000000003,1995,12,tmax
Ohu,1995-12-01,29.610000000000003,1995,12,tmax
Utai,1995-12-01,28.860000000000003,1995,12,tmax
Wamangu,1995-12-01,29.570000000000004,1995,12,tmax
Wanang,1995-12-01,31.160000000000004,1995,12,tmax
Yapsiei,1995-12-01,29.900000000000002,1995,12,tmax
Elem,1996-01-01,31.150000000000002,1996,1,tmax
Morox,1996-01-01,30.090000000000003,1996,1,tmax
Niksek,1996-01-01,30.210000000000004,1996,1,tmax
Ohu,1996-01-01,30.320000000000004,1996,1,tmax
Utai,1996-01-01,30.230000000000004,1996,1,tmax
Wamangu,1996-01-01,30.410000000000004,1996,1,tmax
Wanang,1996-01-01,29.630000000000003,1996,1,tmax
Yapsiei,1996-01-01,31.090000000000003,1996,1,tmax
Elem,1996-02-01,31.470000000000002,1996,2,tmax
Morox,1996-02-01,30.730000000000004,1996,2,tmax
Niksek,1996-02-01,30.830000000000002,1996,2,tmax
Ohu,1996-02-01,30.62,1996,2,tmax
Utai,1996-02-01,31.960000000000004,1996,2,tmax
Wamangu,1996-02-01,31.000000000000004,1996,2,tmax
Wanang,1996-02-01,31.17,1996,2,tmax
Yapsiei,1996-02-01,31.450000000000003,1996,2,tmax
Elem,1996-03-01,31.980000000000004,1996,3,tmax
Morox,1996-03-01,31.990000000000002,1996,3,tmax
Niksek,1996-03-01,31.320000000000004,1996,3,tmax
Ohu,1996-03-01,32.410000000000004,1996,3,tmax
Utai,1996-03-01,32.59,1996,3,tmax
Wamangu,1996-03-01,32.120000000000005,1996,3,tmax
Wanang,1996-03-01,31.630000000000003,1996,3,tmax
Yapsiei,1996-03-01,31.880000000000003,1996,3,tmax
Elem,1996-04-01,32.02,1996,4,tmax
Morox,1996-04-01,30.62,1996,4,tmax
Niksek,1996-04-01,30.860000000000003,1996,4,tmax
Ohu,1996-04-01,30.67,1996,4,tmax
Utai,1996-04-01,30.540000000000003,1996,4,tmax
Wamangu,1996-04-01,30.220000000000002,1996,4,tmax
Wanang,1996-04-01,29.1,1996,4,tmax
Yapsiei,1996-04-01,30.720000000000002,1996,4,tmax
Elem,1996-05-01,31.12,1996,5,tmax
Morox,1996-05-01,30.720000000000002,1996,5,tmax
Niksek,1996-05-01,31.140000000000004,1996,5,tmax
Ohu,1996-05-01,30.880000000000003,1996,5,tmax
Utai,1996-05-01,30.060000000000002,1996,5,tmax
Wamangu,1996-05-01,29.410000000000004,1996,5,tmax
Wanang,1996-05-01,29.320000000000004,1996,5,tmax
Yapsiei,1996-05-01,29.470000000000002,1996,5,tmax
Elem,1996-06-01,29.12,1996,6,tmax
Morox,1996-06-01,29.380000000000003,1996,6,tmax
Niksek,1996-06-01,28.28,1996,6,tmax
Ohu,1996-06-01,29.250000000000004,1996,6,tmax
Utai,1996-06-01,30.1,1996,6,tmax
Wamangu,1996-06-01,29.400000000000002,1996,6,tmax
Wanang,1996-06-01,29.560000000000002,1996,6,tmax
Yapsiei,1996-06-01,29.650000000000002,1996,6,tmax
Elem,1996-07-01,29.94,1996,7,tmax
Morox,1996-07-01,29.03,1996,7,tmax
Niksek,1996-07-01,29.1,1996,7,tmax
Ohu,1996-07-01,29.140000000000004,1996,7,tmax
Utai,1996-07-01,29.330000000000002,1996,7,tmax
Wamangu,1996-07-01,28.910000000000004,1996,7,tmax
Wanang,1996-07-01,28.090000000000003,1996,7,tmax
Yapsiei,1996-07-01,29.080000000000002,1996,7,tmax
Elem,1996-08-01,29.550000000000004,1996,8,tmax
Morox,1996-08-01,29.17,1996,8,tmax
Niksek,1996-08-01,29.35,1996,8,tmax
Ohu,1996-08-01,29.230000000000004,1996,8,tmax
Utai,1996-08-01,31.19,1996,8,tmax
Wamangu,1996-08-01,30.200000000000003,1996,8,tmax
Wanang,1996-08-01,30.37,1996,8,tmax
Yapsiei,1996-08-01,30.78,1996,8,tmax
Elem,1996-09-01,31.250000000000004,1996,9,tmax
Morox,1996-09-01,31.080000000000002,1996,9,tmax
Niksek,1996-09-01,30.26,1996,9,tmax
Ohu,1996-09-01,31.460000000000004,1996,9,tmax
Utai,1996-09-01,31.820000000000004,1996,9,tmax
Wamangu,1996-09-01,30.960000000000004,1996,9,tmax
Wanang,1996-09-01,30.810000000000002,1996,9,tmax
Yapsiei,1996-09-01,30.970000000000002,1996,9,tmax
Elem,1996-10-01,30.200000000000003,1996,10,tmax
Morox,1996-10-01,29.270000000000003,1996,10,tmax
Niksek,1996-10-01,29.240000000000002,1996,10,tmax
Ohu,1996-10-01,29.330000000000002,1996,10,tmax
Utai,1996-10-01,28.980000000000004,1996,10,tmax
Wamangu,1996-10-01,29.070000000000004,1996,10,tmax
Wanang,1996-10-01,28.140000000000004,1996,10,tmax
Yapsiei,1996-10-01,29.250000000000004,1996,10,tmax
Elem,1996-11-01,30.090000000000003,1996,11,tmax
Morox,1996-11-01,29.430000000000003,1996,11,tmax
Niksek,1996-11-01,29.640000000000004,1996,11,tmax
Ohu,1996-11-01,29.410000000000004,1996,11,tmax
Utai,1996-11-01,30.85,1996,11,tmax
Wamangu,1996-11-01,29.85,1996,11,tmax
Wanang,1996-11-01,29.890000000000004,1996,11,tmax
Yapsiei,1996-11-01,29.69,1996,11,tmax
Elem,1996-12-01,29.460000000000004,1996,12,tmax
Morox,1996-12-01,28.790000000000003,1996,12,tmax
Niksek,1996-12-01,27.630000000000003,1996,12,tmax
Ohu,1996-12-01,28.960000000000004,1996,12,tmax
Utai,1996-12-01,29.570000000000004,1996,12,tmax
Wamangu,1996-12-01,29.87,1996,12,tmax
Wanang,1996-12-01,30.360000000000003,1996,12,tmax
Yapsiei,1996-12-01,30.130000000000003,1996,12,tmax
Elem,1997-01-01,30.730000000000004,1997,1,tmax
Morox,1997-01-01,30.390000000000004,1997,1,tmax
Niksek,1997-01-01,30.910000000000004,1997,1,tmax
Ohu,1997-01-01,30.35,1997,1,tmax
Utai,1997-01-01,30.28,1997,1,tmax
Wamangu,1997-01-01,30.270000000000003,1997,1,tmax
Wanang,1997-01-01,30.060000000000002,1997,1,tmax
Yapsiei,1997-01-01,30.730000000000004,1997,1,tmax
Elem,1997-02-01,31.1,1997,2,tmax
Morox,1997-02-01,30.680000000000003,1997,2,tmax
Niksek,1997-02-01,31.330000000000002,1997,2,tmax
Ohu,1997-02-01,30.830000000000002,1997,2,tmax
Utai,1997-02-01,31.6,1997,2,tmax
Wamangu,1997-02-01,31.300000000000004,1997,2,tmax
Wanang,1997-02-01,31.820000000000004,1997,2,tmax
Yapsiei,1997-02-01,31.630000000000003,1997,2,tmax
Elem,1997-03-01,32.07,1997,3,tmax
Morox,1997-03-01,32.040000000000006,1997,3,tmax
Niksek,1997-03-01,31.700000000000003,1997,3,tmax
Ohu,1997-03-01,32.24,1997,3,tmax
Utai,1997-03-01,32.220000000000006,1997,3,tmax
Wamangu,1997-03-01,32.02,1997,3,tmax
Wanang,1997-03-01,32.13,1997,3,tmax
Yapsiei,1997-03-01,32.17,1997,3,tmax
Elem,1997-04-01,30.87,1997,4,tmax
Morox,1997-04-01,31.020000000000003,1997,4,tmax
Niksek,1997-04-01,31.400000000000002,1997,4,tmax
Ohu,1997-04-01,31.070000000000004,1997,4,tmax
Utai,1997-04-01,30.67,1997,4,tmax
Wamangu,1997-04-01,30.240000000000002,1997,4,tmax
Wanang,1997-04-01,29.560000000000002,1997,4,tmax
Yapsiei,1997-04-01,30.400000000000002,1997,4,tmax
Elem,1997-05-01,30.85,1997,5,tmax
Morox,1997-05-01,31.1,1997,5,tmax
Niksek,1997-05-01,31.820000000000004,1997,5,tmax
Ohu,1997-05-01,31.270000000000003,1997,5,tmax
Utai,1997-05-01,29.660000000000004,1997,5,tmax
Wamangu,1997-05-01,29.710000000000004,1997,5,tmax
Wanang,1997-05-01,29.950000000000003,1997,5,tmax
Yapsiei,1997-05-01,29.450000000000003,1997,5,tmax
Elem,1997-06-01,29.000000000000004,1997,6,tmax
Morox,1997-06-01,29.1,1997,6,tmax
Niksek,1997-06-01,28.640000000000004,1997,6,tmax
Ohu,1997-06-01,28.53,1997,6,tmax
Utai,1997-06-01,29.400000000000002,1997,6,tmax
Wamangu,1997-06-01,29.340000000000003,1997,6,tmax
Wanang,1997-06-01,30.040000000000003,1997,6,tmax
Yapsiei,1997-06-01,29.890000000000004,1997,6,tmax
Elem,1997-07-01,28.750000000000004,1997,7,tmax
Morox,1997-07-01,29.42,1997,7,tmax
Niksek,1997-07-01,29.820000000000004,1997,7,tmax
Ohu,1997-07-01,30.040000000000003,1997,7,tmax
Utai,1997-07-01,29.770000000000003,1997,7,tmax
Wamangu,1997-07-01,29.26,1997,7,tmax
Wanang,1997-07-01,28.770000000000003,1997,7,tmax
Yapsiei,1997-07-01,29.290000000000003,1997,7,tmax
Elem,1997-08-01,29.550000000000004,1997,8,tmax
Morox,1997-08-01,29.770000000000003,1997,8,tmax
Niksek,1997-08-01,30.110000000000003,1997,8,tmax
Ohu,1997-08-01,29.930000000000003,1997,8,tmax
Utai,1997-08-01,30.790000000000003,1997,8,tmax
Wamangu,1997-08-01,30.500000000000004,1997,8,tmax
Wanang,1997-08-01,31.1,1997,8,tmax
Yapsiei,1997-08-01,31.050000000000004,1997,8,tmax
Elem,1997-09-01,31.42,1997,9,tmax
Morox,1997-09-01,31.210000000000004,1997,9,tmax
Niksek,1997-09-01,30.67,1997,9,tmax
Ohu,1997-09-01,31.360000000000003,1997,9,tmax
Utai,1997-09-01,31.520000000000003,1997,9,tmax
Wamangu,1997-09-01,30.880000000000003,1997,9,tmax
Wanang,1997-09-01,31.400000000000002,1997,9,tmax
Yapsiei,1997-09-01,31.300000000000004,1997,9,tmax
Elem,1997-10-01,29.740000000000002,1997,10,tmax
Morox,1997-10-01,29.570000000000004,1997,10,tmax
Niksek,1997-10-01,29.85,1997,10,tmax
Ohu,1997-10-01,29.220000000000002,1997,10,tmax
Utai,1997-10-01,28.880000000000003,1997,10,tmax
Wamangu,1997-10-01,28.680000000000003,1997,10,tmax
Wanang,1997-10-01,28.410000000000004,1997,10,tmax
Yapsiei,1997-10-01,28.540000000000003,1997,10,tmax
Elem,1997-11-01,29.44,1997,11,tmax
Morox,1997-11-01,29.26,1997,11,tmax
Niksek,1997-11-01,30.130000000000003,1997,11,tmax
Ohu,1997-11-01,29.650000000000002,1997,11,tmax
Utai,1997-11-01,29.740000000000002,1997,11,tmax
Wamangu,1997-11-01,30.180000000000003,1997,11,tmax
Wanang,1997-11-01,30.400000000000002,1997,11,tmax
Yapsiei,1997-11-01,30.130000000000003,1997,11,tmax
Elem,1997-12-01,29.680000000000003,1997,12,tmax
Morox,1997-12-01,28.67,1997,12,tmax
Niksek,1997-12-01,28.020000000000003,1997,12,tmax
Ohu,1997-12-01,28.460000000000004,1997,12,tmax
Utai,1997-12-01,29.390000000000004,1997,12,tmax
Wamangu,1997-12-01,30.78,1997,12,tmax
Wanang,1997-12-01,31.230000000000004,1997,12,tmax
Yapsiei,1997-12-01,30.740000000000002,1997,12,tmax
Elem,1998-01-01,31.19,1998,1,tmax
Morox,1998-01-01,30.680000000000003,1998,1,tmax
Niksek,1998-01-01,29.950000000000003,1998,1,tmax
Ohu,1998-01-01,30.76,1998,1,tmax
Utai,1998-01-01,30.310000000000002,1998,1,tmax
Wamangu,1998-01-01,30.240000000000002,1998,1,tmax
Wanang,1998-01-01,29.950000000000003,1998,1,tmax
Yapsiei,1998-01-01,30.910000000000004,1998,1,tmax
Elem,1998-02-01,30.770000000000003,1998,2,tmax
Morox,1998-02-01,30.94,1998,2,tmax
Niksek,1998-02-01,30.930000000000003,1998,2,tmax
Ohu,1998-02-01,30.410000000000004,1998,2,tmax
Utai,1998-02-01,31.770000000000003,1998,2,tmax
Wamangu,1998-02-01,31.360000000000003,1998,2,tmax
Wanang,1998-02-01,30.890000000000004,1998,2,tmax
Yapsiei,1998-02-01,31.640000000000004,1998,2,tmax
Elem,1998-03-01,31.880000000000003,1998,3,tmax
Morox,1998-03-01,31.640000000000004,1998,3,tmax
Niksek,1998-03-01,31.520000000000003,1998,3,tmax
Ohu,1998-03-01,32.13,1998,3,tmax
Utai,1998-03-01,31.810000000000002,1998,3,tmax
Wamangu,1998-03-01,32.09,1998,3,tmax
Wanang,1998-03-01,31.730000000000004,1998,3,tmax
Yapsiei,1998-03-01,31.710000000000004,1998,3,tmax
Elem,1998-04-01,32.010000000000005,1998,4,tmax
Morox,1998-04-01,31.240000000000002,1998,4,tmax
Niksek,1998-04-01,31.460000000000004,1998,4,tmax
Ohu,1998-04-01,31.270000000000003,1998,4,tmax
Utai,1998-04-01,31.28,1998,4,tmax
Wamangu,1998-04-01,30.830000000000002,1998,4,tmax
Wanang,1998-04-01,30.6,1998,4,tmax
Yapsiei,1998-04-01,30.470000000000002,1998,4,tmax
Elem,1998-05-01,30.360000000000003,1998,5,tmax
Morox,1998-05-01,30.630000000000003,1998,5,tmax
Niksek,1998-05-01,32.440000000000005,1998,5,tmax
Ohu,1998-05-01,30.330000000000002,1998,5,tmax
Utai,1998-05-01,29.880000000000003,1998,5,tmax
Wamangu,1998-05-01,29.930000000000003,1998,5,tmax
Wanang,1998-05-01,29.110000000000003,1998,5,tmax
Yapsiei,1998-05-01,29.880000000000003,1998,5,tmax
Elem,1998-06-01,29.03,1998,6,tmax
Morox,1998-06-01,28.980000000000004,1998,6,tmax
Niksek,1998-06-01,28.480000000000004,1998,6,tmax
Ohu,1998-06-01,28.960000000000004,1998,6,tmax
Utai,1998-06-01,29.310000000000002,1998,6,tmax
Wamangu,1998-06-01,29.400000000000002,1998,6,tmax
Wanang,1998-06-01,29.660000000000004,1998,6,tmax
Yapsiei,1998-06-01,29.450000000000003,1998,6,tmax
Elem,1998-07-01,29.740000000000002,1998,7,tmax
Morox,1998-07-01,29.550000000000004,1998,7,tmax
Niksek,1998-07-01,29.67,1998,7,tmax
Ohu,1998-07-01,29.710000000000004,1998,7,tmax
Utai,1998-07-01,30.12,1998,7,tmax
Wamangu,1998-07-01,29.590000000000003,1998,7,tmax
Wanang,1998-07-01,29.590000000000003,1998,7,tmax
Yapsiei,1998-07-01,28.810000000000002,1998,7,tmax
Elem,1998-08-01,28.820000000000004,1998,8,tmax
Morox,1998-08-01,29.150000000000002,1998,8,tmax
Niksek,1998-08-01,30.62,1998,8,tmax
Ohu,1998-08-01,28.730000000000004,1998,8,tmax
Utai,1998-08-01,30.980000000000004,1998,8,tmax
Wamangu,1998-08-01,30.520000000000003,1998,8,tmax
Wanang,1998-08-01,30.17,1998,8,tmax
Yapsiei,1998-08-01,30.910000000000004,1998,8,tmax
Elem,1998-09-01,31.17,1998,9,tmax
Morox,1998-09-01,30.76,1998,9,tmax
